price,rating,review_count,image_count,description_length,room_size,distance,wifi,ac,food,fake_listing
17527,2.79,74,5,46,358,10.74,0,0,0,0
22170,2.37,44,8,315,243,4.53,0,1,1,0
19048,3.53,68,10,20,102,3.19,1,0,1,0
20506,3.76,497,8,193,586,12.48,0,0,1,0
23463,3.08,415,3,414,589,11.22,1,1,1,0
20955,3.43,366,8,186,523,12.64,1,0,1,0
8073,3.09,209,13,37,221,6.82,1,0,0,0
8104,3.92,238,14,110,360,7.12,1,1,0,0
5143,4.7,339,12,322,286,5.49,1,0,1,0
10357,2.49,307,13,221,381,7.74,1,0,1,0
15043,3.14,191,5,40,476,9.88,1,0,1,0
6440,2.42,371,4,175,397,12.31,1,0,1,0
23150,3.87,102,8,404,127,3.16,1,0,1,0
8644,4.19,240,14,33,469,6.38,1,1,1,0
13518,4.8,252,6,39,458,7.19,0,0,0,0
17552,2.84,423,8,263,296,7.58,0,0,1,0
5914,4.85,219,4,396,330,8.36,0,1,0,0
24352,2.19,396,3,476,513,12.13,0,1,0,0
16584,3.81,473,9,192,363,13.35,0,1,1,0
15144,2.17,335,2,464,562,2.81,0,0,0,0
17397,4.68,216,4,430,346,10.83,0,1,1,0
11787,3.59,201,8,141,325,7.45,1,1,1,0
17191,4.01,28,2,203,237,6.56,1,0,1,0
3728,4.49,493,0,327,436,2.14,1,0,1,0
20749,2.45,446,1,87,315,1.43,1,0,0,0
23876,2.12,485,9,312,539,14.68,1,0,1,0
3698,4.64,211,4,357,179,9.81,0,1,0,0
10186,2.94,153,2,178,198,7.06,0,0,0,0
17512,2.39,479,5,68,433,11.55,0,0,1,0
16923,3.41,230,14,200,167,1.82,0,1,1,0
19779,3.79,101,14,314,115,9.31,0,1,1,0
10400,2.09,314,10,413,393,10.08,0,0,0,0
7171,2.82,176,7,412,401,7.05,0,1,1,0
7360,2.1,180,5,367,506,4.16,1,1,1,0
5502,3.26,471,9,495,596,14.34,0,0,1,0
20101,4.69,414,8,160,88,4.87,1,0,0,0
22166,4.95,231,14,37,438,2.31,0,1,0,0
24330,3.91,11,5,159,557,9.64,1,1,1,0
8486,2.48,185,13,91,136,8.83,0,1,1,0
11335,4.72,248,4,490,362,11.44,0,1,1,0
24364,3.55,419,3,261,524,11.43,0,0,1,0
7491,2.46,265,1,280,540,9.49,0,1,0,0
14130,4.77,389,5,282,569,3.51,1,1,0,0
24972,4.27,134,1,162,438,13.36,1,0,1,0
10651,4.2,244,4,214,144,4.1,1,0,0,0
23020,4.13,30,0,165,508,1.86,1,0,0,0
4167,2.6,346,2,313,536,4.87,1,0,1,0
4062,2.63,455,9,45,215,7.51,1,1,0,0
21540,4.06,258,4,441,127,3.5,0,1,1,0
24545,2.66,103,12,78,273,5.34,0,0,0,0
24689,3.32,430,12,71,196,7.95,1,0,1,0
14174,4.35,381,6,436,243,5.18,1,1,0,0
7729,4.35,468,7,168,558,1.8,1,1,1,0
12348,3.36,0,6,420,366,3.36,1,0,0,0
8334,4.38,428,6,126,573,12.02,0,1,0,0
11924,4.52,437,10,337,484,14.34,1,1,0,0
7330,3.96,433,14,78,175,2.65,0,1,1,0
9801,2.69,206,1,277,576,10.37,0,1,0,0
7846,2.82,134,5,467,333,13.63,0,0,0,0
9731,2.94,446,4,300,493,4.84,0,0,0,0
18368,2.35,270,10,444,450,12.53,1,0,0,0
20337,2.82,88,14,38,322,13.62,0,1,0,0
5539,2.63,194,8,185,452,4.84,1,0,0,0
10056,3.37,413,11,44,118,1.32,1,1,0,0
14516,4.73,121,9,442,432,13.79,1,1,1,0
14493,2.31,461,10,23,505,5.29,0,0,0,0
4542,4.16,115,3,22,156,0.7,1,1,0,0
24677,4.06,195,11,437,589,7.39,1,1,1,0
16964,2.29,35,6,381,596,2.18,1,0,1,0
20575,4.77,66,10,413,219,13.57,0,0,1,0
9313,3.71,132,7,388,331,2.75,1,0,1,0
22065,3.09,280,13,46,396,4.91,0,0,1,0
20924,4.27,478,5,387,499,11.96,1,0,1,0
24925,2.77,10,2,365,154,12.19,0,1,1,0
16807,4.08,455,10,238,108,13.57,0,0,1,0
12580,2.12,217,4,404,120,7.71,1,1,0,0
20749,4.52,321,0,63,571,14.81,0,0,1,0
11691,3.34,155,13,231,179,7.98,1,1,0,0
10494,3.91,239,12,71,399,11.97,1,1,1,0
7312,2.66,59,7,172,268,5.75,1,0,0,0
4324,4.03,137,11,221,529,14.15,1,1,0,0
6141,4.32,49,11,340,173,10.43,1,0,1,0
22870,3.42,166,11,483,260,1.62,1,1,1,0
4810,3.85,164,10,30,400,2.07,1,1,1,0
9588,3.37,318,1,87,362,13.42,0,1,1,0
22307,4.68,188,12,246,470,12.24,1,0,1,0
8301,3.49,486,9,140,400,5.29,1,0,1,0
23570,4.53,468,6,352,104,8.06,0,1,0,0
18485,4.4,91,8,488,339,12.86,0,0,0,0
14714,3.23,293,0,34,576,2.0,0,1,0,0
23652,2.69,375,12,76,292,2.5,0,0,0,0
7748,3.22,288,3,349,194,10.88,0,1,1,0
24233,4.48,74,6,83,531,1.69,1,0,1,0
12435,2.68,44,13,249,569,5.61,1,0,1,0
6709,3.57,427,8,30,464,4.15,1,0,0,0
16116,4.42,384,1,140,497,11.52,1,1,1,0
12576,3.06,52,1,243,298,0.54,0,1,1,0
13150,3.93,174,5,244,142,2.17,0,1,0,0
22456,2.74,160,2,144,429,1.94,1,0,1,0
9530,2.33,66,3,167,469,5.11,1,1,1,0
13188,4.38,473,2,247,456,3.87,1,0,1,0
17683,2.3,398,12,49,145,3.81,1,0,0,0
3504,2.81,360,0,29,198,5.87,0,0,0,0
4214,4.57,269,13,73,87,3.6,0,0,1,0
4531,3.04,406,13,205,106,2.04,1,1,0,0
3823,4.92,123,5,226,369,8.96,0,0,1,0
20312,4.94,181,10,274,107,14.3,1,0,0,0
8029,2.8,375,10,176,238,9.3,0,1,0,0
16428,2.12,391,12,148,224,11.48,0,1,0,0
19517,4.12,181,1,77,546,14.6,0,1,1,0
5105,3.35,35,1,424,187,2.72,0,1,0,0
6627,2.3,211,6,418,518,7.17,1,0,0,0
15972,4.12,383,4,214,282,8.94,1,0,0,0
4852,2.09,435,7,436,380,5.17,1,1,0,0
7910,4.61,133,13,441,517,9.39,1,0,0,0
23559,2.42,352,1,422,90,9.55,0,1,1,0
14003,2.38,411,12,407,182,12.71,1,1,1,0
24732,2.53,177,9,95,565,12.57,1,1,0,0
16843,4.88,165,7,108,189,2.57,1,1,1,0
14704,4.08,413,6,373,172,2.95,1,1,0,0
18761,4.4,493,12,100,586,3.72,0,1,1,0
9190,3.19,490,9,205,256,4.29,1,1,0,0
20640,3.01,336,13,345,518,8.69,0,0,0,0
22760,2.7,328,7,287,590,5.25,0,1,0,0
8645,3.44,475,10,402,188,14.32,0,0,0,0
22870,3.66,437,2,98,151,2.22,0,1,0,0
22968,3.9,326,7,164,568,4.07,0,1,0,0
12588,2.77,45,14,148,360,13.09,1,0,0,0
14829,4.85,155,5,33,293,8.97,0,0,1,0
11053,2.51,400,1,138,536,8.44,0,1,1,0
6330,4.9,487,5,21,497,9.12,0,0,1,0
22087,2.04,431,4,23,589,4.16,1,0,0,0
11662,3.44,427,2,263,402,11.54,0,0,0,0
10114,3.0,235,0,85,257,7.7,1,1,1,0
16323,3.35,315,6,265,183,1.12,0,0,1,0
4353,3.71,59,1,109,198,3.07,1,0,1,0
13975,3.31,4,0,449,136,12.34,0,1,0,0
14023,3.24,452,0,197,488,5.5,1,1,1,0
24447,4.2,461,6,79,137,11.71,1,1,0,0
3667,4.06,453,11,251,196,10.12,1,1,1,0
23852,4.5,390,0,455,504,4.87,1,1,1,0
12337,2.75,180,8,372,100,2.34,0,1,1,0
16659,3.83,144,5,195,158,12.2,1,1,1,0
6719,3.76,314,3,186,187,9.82,1,0,0,0
22129,3.11,264,11,402,350,4.86,0,0,1,0
10483,3.46,222,3,217,555,8.09,0,0,0,0
3539,2.94,405,14,79,149,9.37,1,0,0,0
7964,2.43,300,12,433,466,0.53,0,1,0,0
7835,2.64,456,11,489,245,10.22,1,0,0,0
23159,2.32,442,13,430,137,10.01,1,1,0,0
9042,4.05,335,4,102,530,1.7,1,1,1,0
17837,3.98,483,1,93,324,11.92,0,0,1,0
10312,4.85,481,4,330,124,12.46,0,0,1,0
8320,4.19,236,1,473,462,4.71,1,1,1,0
16216,2.16,12,11,45,150,2.85,1,0,0,0
5779,4.65,338,3,445,318,10.45,1,1,1,0
20308,4.59,267,9,396,187,2.29,0,1,1,0
4581,3.33,419,10,262,287,12.94,0,1,1,0
22708,3.76,265,13,342,381,7.46,0,1,0,0
15677,4.93,15,4,135,509,13.69,0,1,1,0
8713,3.6,91,5,342,427,9.81,1,1,0,0
19639,4.72,247,5,199,186,4.63,1,0,0,0
7804,2.25,18,8,281,485,7.29,1,0,1,0
21222,2.57,359,3,133,335,8.18,1,1,0,0
13136,3.32,389,12,285,380,12.32,0,0,1,0
3009,3.75,387,13,57,224,13.0,1,1,1,0
22255,4.45,413,4,399,439,10.4,0,1,1,0
8124,4.96,102,5,96,563,4.77,0,1,0,0
4015,3.17,94,3,121,269,8.16,0,0,1,0
5193,2.14,429,5,31,375,2.39,1,0,1,0
11415,4.4,282,1,321,172,3.84,1,0,1,0
16550,3.81,428,11,68,209,4.89,1,0,1,0
17512,2.6,212,12,273,563,1.56,1,1,1,0
7158,3.48,36,6,366,488,13.33,1,1,1,0
23309,4.23,392,2,399,420,2.28,0,1,0,0
9970,4.31,60,13,268,293,10.6,1,0,0,0
9938,3.5,290,9,91,409,7.83,1,0,0,0
24168,2.92,361,3,466,254,12.56,1,0,1,0
16772,4.92,302,8,216,523,11.25,1,0,0,0
23384,3.99,243,14,272,280,11.52,0,1,1,0
21017,3.22,404,14,377,177,6.57,0,1,0,0
13344,2.84,400,11,318,182,12.59,0,0,0,0
10266,4.19,310,14,241,230,1.87,1,0,0,0
11702,2.73,343,12,79,347,6.94,0,0,1,0
3384,2.52,350,4,376,431,14.92,1,1,0,0
3404,3.59,5,8,176,546,14.25,0,0,0,0
11175,2.87,376,9,361,357,1.69,1,0,1,0
18158,3.89,418,12,481,95,8.81,1,0,1,0
15763,2.35,305,9,401,535,5.08,0,0,0,0
21384,3.96,164,9,221,258,11.06,0,0,1,0
12860,2.85,12,11,286,213,11.17,0,1,0,0
8989,2.0,24,9,54,337,0.5,1,1,0,0
18106,2.38,223,5,274,141,12.76,1,0,1,0
20844,4.8,122,7,42,561,3.74,1,0,0,0
6636,4.6,128,4,475,556,14.51,1,0,1,0
13916,2.7,304,4,424,121,13.63,1,0,0,0
7809,4.34,121,2,184,452,3.26,0,0,0,0
23562,3.83,34,6,47,452,9.73,1,1,1,0
16456,4.91,82,1,391,378,4.8,1,0,0,0
18444,3.12,308,10,370,131,1.99,0,0,0,0
8997,4.04,435,11,333,458,13.17,0,0,1,0
5048,2.19,181,2,72,391,3.12,1,0,1,0
15338,3.19,75,14,303,138,6.6,1,1,1,0
24164,4.89,103,1,317,383,13.9,1,1,0,0
20100,3.62,231,14,494,114,1.59,1,0,1,0
24949,2.86,302,12,104,572,8.48,1,0,1,0
7544,2.36,42,7,476,570,8.8,0,0,1,0
7976,4.11,403,3,368,300,11.56,1,0,1,0
15775,3.93,416,9,143,202,12.49,0,0,1,0
13015,3.12,92,7,464,181,6.65,0,0,0,0
6419,4.85,143,7,226,594,11.28,1,0,0,0
17430,2.07,253,7,436,392,13.7,0,1,0,0
10239,2.91,77,7,458,585,13.35,1,1,0,0
17489,4.76,262,7,184,573,7.78,1,0,0,0
19633,2.96,69,11,66,278,9.3,0,1,0,0
13357,2.76,148,8,439,592,10.26,0,0,1,0
20154,3.6,291,1,390,409,12.38,0,0,0,0
7363,4.47,213,8,175,406,7.86,1,0,1,0
13176,2.31,359,7,285,89,2.12,0,0,1,0
20461,4.83,309,10,298,206,6.09,0,0,1,0
11427,4.39,146,9,495,310,10.94,0,0,1,0
11580,2.54,24,0,24,94,9.55,0,0,0,0
7858,4.14,322,13,101,566,11.43,0,0,0,0
13040,3.15,483,4,138,521,7.75,0,0,0,0
24103,3.21,108,10,281,353,3.03,0,0,0,0
22198,4.35,180,1,144,82,2.17,0,1,1,0
22758,4.89,250,9,445,405,7.48,1,0,0,0
18254,2.38,481,4,322,332,3.48,1,1,1,0
14470,3.26,202,12,234,134,14.74,0,0,0,0
4252,3.44,303,14,47,527,3.38,1,0,1,0
9996,3.13,169,7,288,376,8.72,1,0,0,0
15173,3.09,174,8,44,452,0.53,1,0,0,0
7673,2.16,346,8,26,548,4.18,0,0,1,0
23914,4.06,169,0,213,215,4.26,1,1,0,0
18781,3.31,1,6,99,325,11.2,1,1,0,0
16051,2.58,133,11,461,149,7.69,0,0,0,0
9881,4.45,126,10,341,560,0.68,0,1,1,0
9949,4.41,45,7,55,569,6.0,1,0,0,0
12521,3.46,193,9,277,582,9.85,1,1,1,0
11017,2.9,361,2,132,196,9.73,1,0,1,0
9941,3.91,208,12,313,336,1.28,0,1,0,0
13209,2.86,295,5,221,507,13.97,0,1,0,0
20715,2.71,57,10,33,194,4.08,1,1,1,0
23645,4.19,495,2,174,573,13.43,1,1,0,0
12550,2.12,77,8,418,141,3.59,0,0,1,0
24499,2.28,201,12,104,576,8.73,0,0,1,0
7637,2.02,492,2,159,159,6.39,0,0,1,0
7854,2.46,288,1,390,564,8.93,1,0,1,0
22561,2.21,489,8,446,101,7.72,1,0,0,0
13320,4.99,61,14,116,403,0.53,0,1,0,0
21564,2.87,267,10,204,596,5.59,0,0,0,0
7892,2.45,125,12,361,340,0.66,1,0,0,0
10043,2.72,479,13,377,208,10.41,1,1,1,0
19521,4.81,48,7,451,363,12.88,1,0,0,0
22856,3.56,87,7,208,126,6.08,1,0,1,0
24833,3.09,333,1,101,267,8.11,1,0,0,0
22216,4.62,260,5,319,98,1.45,1,1,0,0
22963,3.18,178,12,199,87,6.09,0,0,1,0
7164,3.01,68,12,465,116,2.51,0,1,0,0
10941,2.62,366,4,405,151,1.44,0,1,0,0
17388,3.13,415,13,368,460,2.99,1,1,1,0
8569,2.95,492,11,474,345,13.13,1,1,1,0
7300,4.03,432,1,434,146,14.74,0,0,1,0
9269,2.87,480,4,124,143,13.25,1,0,1,0
6818,3.73,59,3,400,109,14.56,0,0,1,0
15015,2.2,301,8,229,95,11.1,0,0,1,0
15234,2.57,451,11,348,357,2.82,0,1,1,0
21290,3.22,248,0,268,356,8.67,0,0,1,0
9254,4.81,477,5,91,300,11.11,0,0,1,0
20144,3.13,168,6,180,272,7.95,1,1,1,0
10350,3.99,464,14,152,103,8.54,0,1,1,0
18183,2.77,450,11,259,220,9.0,1,0,0,0
9238,2.38,268,5,97,105,7.27,1,0,0,0
9090,2.18,363,4,77,177,4.71,0,1,1,0
14637,2.92,111,11,480,355,9.74,1,1,0,0
15647,2.47,99,3,144,322,1.28,0,1,1,0
12911,2.52,401,4,30,512,2.98,1,1,1,0
11472,4.28,214,8,487,88,13.92,1,1,1,0
21271,2.05,482,4,426,351,7.59,1,0,0,0
6266,3.67,112,9,448,111,12.41,0,1,1,0
3666,3.14,96,14,46,558,11.03,1,0,0,0
7188,3.52,306,7,226,207,5.15,0,0,1,0
20055,3.69,117,6,241,96,12.15,1,0,0,0
13161,2.94,35,3,331,552,1.82,1,1,0,0
14314,2.89,336,9,401,380,13.19,1,0,1,0
24508,4.2,358,4,269,121,10.37,0,0,0,0
24969,4.61,289,6,334,131,13.94,1,1,0,0
15891,2.58,395,5,227,267,13.48,1,0,1,0
7777,2.29,388,12,128,230,6.01,0,0,0,0
6900,4.69,303,2,315,323,12.92,1,0,0,0
16716,3.05,359,9,421,570,8.66,0,0,0,0
9981,3.65,346,14,454,206,2.78,1,1,0,0
9376,3.08,123,2,80,488,12.53,1,1,1,0
19907,2.38,39,1,141,423,13.66,0,0,0,0
21777,3.77,140,13,258,177,1.73,1,1,0,0
21977,3.58,25,2,125,147,13.99,0,0,1,0
13160,2.61,141,10,298,107,9.22,1,0,0,0
17124,3.36,351,9,55,108,0.88,0,1,0,0
19282,4.39,394,12,57,291,8.36,0,1,0,0
13488,3.77,421,0,91,559,12.05,0,0,1,0
8240,2.29,335,12,75,151,8.23,1,0,1,0
13453,3.64,56,8,186,570,10.76,1,0,0,0
13478,4.11,149,1,240,189,13.25,0,0,1,0
15394,4.38,366,11,95,192,13.11,0,0,1,0
22262,3.89,399,12,229,476,3.09,1,1,0,0
23527,2.46,204,2,230,311,6.69,1,0,0,0
23028,4.13,75,4,247,122,2.11,1,1,1,0
7432,4.03,465,9,244,344,9.13,1,1,0,0
16568,2.07,284,11,472,125,14.34,0,0,1,0
17178,3.24,209,3,273,304,3.14,0,1,1,0
20660,3.0,493,12,175,180,6.35,1,1,1,0
3302,4.01,385,4,493,360,14.33,0,0,0,0
20022,2.65,437,5,382,317,11.38,0,1,1,0
3055,3.77,257,4,168,325,1.53,0,1,0,0
16013,4.74,258,9,337,178,6.71,1,0,0,0
11717,4.39,476,0,298,279,14.82,1,0,1,0
11150,4.76,183,5,424,335,7.07,1,1,0,0
5125,4.94,327,8,478,516,9.63,0,0,0,0
14479,2.03,10,2,395,573,10.66,1,1,1,0
18745,3.87,459,14,250,515,10.13,1,1,1,0
19748,3.24,159,1,419,103,8.02,0,1,0,0
9809,4.58,259,5,209,442,2.43,1,0,0,0
7621,2.76,392,11,244,349,10.77,0,0,1,0
18034,4.94,87,13,494,307,14.03,0,0,1,0
16623,3.84,368,2,84,207,14.15,1,0,0,0
8126,4.38,183,3,127,137,9.1,1,1,0,0
8122,2.26,15,5,99,404,7.64,1,0,1,0
21030,2.55,464,11,152,185,5.34,0,0,1,0
20302,4.28,494,12,193,516,2.0,0,0,1,0
22181,2.07,243,11,83,164,13.31,1,1,0,0
8870,4.45,85,5,229,81,2.49,1,1,0,0
4531,2.04,198,11,316,516,4.68,1,1,0,0
11172,3.97,9,1,117,530,11.24,0,0,0,0
22729,3.1,476,12,191,520,10.72,0,1,0,0
10673,3.83,163,12,108,301,10.37,0,1,0,0
9882,4.09,23,2,381,104,11.25,0,0,1,0
4906,3.03,63,12,245,114,8.36,0,1,1,0
6086,2.32,311,8,162,422,2.75,0,1,0,0
16503,2.21,237,1,215,445,14.98,1,1,0,0
11152,3.77,461,2,198,415,13.44,1,1,1,0
8750,3.56,461,8,73,512,6.75,1,0,1,0
15772,4.23,344,3,215,536,8.19,0,0,1,0
13267,3.53,237,14,236,558,6.21,0,1,0,0
4062,3.27,21,0,352,477,9.75,1,0,0,0
21360,3.19,179,10,317,422,11.1,0,1,0,0
20680,2.08,305,12,449,359,3.86,0,0,1,0
9229,3.01,46,1,44,431,6.78,0,1,1,0
19509,4.93,278,14,86,276,9.78,1,1,1,0
18147,4.62,223,2,182,304,14.83,1,0,0,0
7632,2.99,217,8,131,126,5.21,1,1,1,0
9288,3.76,498,14,348,264,11.3,0,0,0,0
6596,4.54,474,8,225,241,5.53,1,0,0,0
14475,3.32,236,10,425,374,1.84,0,1,0,0
9168,2.05,203,14,387,171,11.67,1,0,1,0
12795,2.22,338,5,156,247,9.91,1,0,0,0
10561,3.53,18,13,427,337,7.96,1,1,0,0
11258,4.91,179,10,298,388,10.29,0,1,0,0
19616,4.08,161,5,464,208,13.25,0,0,0,0
9371,2.21,479,2,184,240,11.47,0,1,1,0
23590,2.57,284,4,448,255,12.94,0,0,0,0
17369,4.31,60,14,290,367,4.71,0,1,0,0
15910,4.52,84,10,460,484,12.11,0,1,0,0
10943,3.85,34,3,247,419,5.72,1,1,1,0
15199,3.93,489,9,146,347,0.8,0,1,1,0
18728,2.09,4,9,289,297,1.13,1,0,0,0
9738,4.49,75,11,327,243,11.09,1,1,1,0
18913,4.36,252,8,267,470,4.44,1,1,0,0
5472,2.78,6,8,359,496,4.96,1,1,1,0
22123,4.13,168,0,55,127,9.53,1,0,1,0
24785,2.64,129,7,174,273,11.25,0,1,1,0
18679,2.12,472,14,164,163,8.6,0,0,0,0
4761,2.6,137,8,493,126,10.74,1,1,1,0
13167,2.54,357,4,444,313,14.15,0,0,1,0
13554,3.01,299,3,279,378,12.89,0,0,0,0
20260,3.26,325,9,406,226,3.99,0,0,0,0
17277,3.53,90,3,38,275,13.65,1,0,1,0
6812,3.43,162,1,444,101,4.81,0,0,1,0
20844,2.81,317,8,443,273,10.08,1,0,1,0
21117,2.09,457,4,77,465,13.18,1,1,1,0
4605,3.82,252,10,442,443,9.54,1,1,1,0
8622,3.19,200,2,282,353,12.19,0,0,0,0
9767,2.9,19,5,55,463,13.95,1,1,1,0
14613,4.6,228,8,230,287,14.52,0,0,0,0
22901,4.24,162,8,351,354,6.45,0,0,1,0
13589,4.57,164,11,167,575,14.9,1,1,1,0
16918,3.48,231,12,121,238,4.44,1,0,1,0
23119,2.39,327,4,95,539,7.2,1,1,0,0
16046,4.09,237,7,432,473,11.53,1,1,0,0
5590,2.62,119,3,497,518,14.57,0,1,1,0
20447,3.32,437,4,487,458,1.27,1,0,1,0
7324,2.2,350,6,87,243,14.21,0,0,0,0
13787,4.48,382,6,85,409,14.98,1,1,0,0
12111,2.38,368,12,322,226,13.69,1,0,0,0
8342,4.71,106,6,241,189,2.07,0,1,1,0
19389,4.59,249,7,170,473,12.69,0,1,0,0
11659,3.39,335,10,409,261,9.78,0,0,1,0
17043,4.23,283,4,293,522,0.64,0,0,0,0
11837,3.86,197,14,456,209,14.77,1,1,0,0
3117,4.41,415,0,297,482,2.68,1,1,0,0
16917,3.3,219,10,87,584,6.25,1,0,1,0
21935,4.36,394,8,254,101,0.94,0,1,0,0
17309,3.39,425,8,222,96,4.99,1,0,1,0
16234,4.82,150,14,252,361,8.74,0,1,1,0
8560,3.46,285,6,182,306,14.0,0,1,1,0
23673,3.39,264,11,478,499,14.86,1,1,1,0
3846,4.36,219,5,117,452,6.64,0,1,0,0
13954,4.46,215,12,28,380,6.71,0,1,0,0
16703,3.66,314,12,434,365,2.82,0,1,0,0
18385,2.54,155,4,268,195,7.73,0,1,0,0
16746,3.4,215,4,499,228,14.13,0,0,1,0
9469,4.9,334,14,446,483,2.9,0,1,1,0
12333,4.26,358,2,246,169,4.36,1,0,1,0
19608,4.43,113,9,260,198,13.42,0,1,1,0
15819,2.1,160,0,94,172,9.58,1,1,1,0
7208,3.4,302,5,36,526,5.29,0,1,1,0
9283,3.94,97,7,70,391,12.28,1,1,1,0
5048,4.49,405,13,247,397,2.08,1,0,0,0
9233,2.15,156,1,213,200,12.95,1,0,1,0
15941,4.56,161,7,299,396,8.01,0,1,0,0
15607,3.65,41,7,257,217,11.48,1,0,1,0
12765,2.59,179,9,400,363,8.02,1,0,1,0
4828,2.95,302,7,290,599,4.07,1,0,1,0
4917,2.85,329,9,431,584,9.79,1,1,1,0
23618,3.59,50,14,406,470,2.74,1,1,0,0
9988,2.16,251,2,176,84,3.83,0,0,0,0
21410,2.48,428,9,273,446,8.47,0,1,0,0
17594,4.44,349,7,327,571,6.15,0,1,1,0
23128,2.4,119,10,329,545,11.31,1,1,0,0
15977,2.7,74,14,333,314,8.96,1,0,0,0
3009,3.36,161,11,320,441,6.03,0,0,1,0
19644,3.55,148,11,137,321,5.24,1,0,0,0
12865,4.29,122,13,352,521,13.74,1,1,1,0
5219,3.34,140,3,69,267,1.08,1,1,0,0
10041,4.37,181,2,297,483,10.52,1,1,0,0
21444,3.86,408,10,71,506,6.18,1,1,1,0
8287,2.34,377,8,200,492,5.97,1,1,0,0
4619,2.47,276,7,50,593,9.95,0,1,1,0
11512,3.31,256,9,346,233,12.83,1,1,0,0
4342,3.19,441,12,451,282,11.0,1,1,0,0
13568,4.23,324,12,265,296,10.22,0,0,1,0
22216,3.74,244,1,109,561,7.69,0,0,0,0
22208,3.16,85,12,50,394,7.3,0,1,1,0
21378,2.51,70,12,121,80,7.18,0,1,1,0
17231,2.68,268,14,249,582,2.61,0,1,0,0
6490,3.73,492,12,407,357,8.61,0,1,1,0
12310,3.27,179,13,438,273,5.07,0,1,0,0
10984,3.54,278,7,116,327,9.46,1,0,0,0
20988,2.51,148,10,86,167,8.25,0,0,1,0
15219,3.99,5,10,211,513,14.13,0,0,1,0
3235,4.56,147,2,230,499,6.81,0,1,1,0
13161,2.77,331,9,156,332,10.13,0,1,0,0
4908,3.47,167,11,449,508,9.1,1,1,0,0
11567,4.93,8,13,358,243,10.42,1,1,1,0
6530,3.0,177,5,203,574,4.37,1,1,0,0
8256,3.79,283,4,75,241,4.23,1,0,1,0
22019,2.27,394,7,486,586,8.62,0,1,1,0
11162,3.82,115,8,269,344,12.81,1,0,0,0
21944,2.27,95,10,301,189,10.94,0,1,0,0
8415,4.88,330,6,79,398,7.59,1,0,1,0
6391,4.15,343,5,147,211,4.2,1,0,0,0
14157,4.36,55,5,224,212,11.51,0,1,0,0
8951,4.11,206,0,233,473,13.93,0,0,0,0
24852,3.77,104,4,146,114,3.59,1,1,1,0
11007,3.35,34,13,91,451,12.09,1,0,1,0
12064,4.58,208,7,235,110,3.0,1,0,1,0
24204,4.87,280,5,109,253,13.56,1,1,0,0
18524,3.5,368,11,451,469,9.81,1,0,0,0
22282,4.79,354,0,333,185,3.12,0,0,1,0
3077,3.75,146,14,252,354,1.03,1,0,0,0
10577,3.62,488,14,252,175,10.57,1,0,0,0
23611,3.36,286,4,82,109,9.29,1,1,1,0
19984,2.63,80,12,395,240,9.36,0,1,0,0
17060,2.01,49,10,266,385,7.49,1,0,0,0
20449,2.72,86,11,461,275,9.41,0,1,0,0
21520,3.53,190,4,406,417,13.16,0,1,1,0
13535,3.14,302,11,154,217,14.3,0,1,1,0
12510,3.35,0,2,455,526,5.5,1,1,1,0
9943,4.94,380,7,389,389,7.57,0,1,0,0
14954,3.05,441,14,465,258,4.46,1,0,0,0
10804,3.36,137,8,21,416,6.47,1,1,0,0
9565,2.4,135,5,180,313,12.04,1,0,0,0
8984,2.14,361,5,159,328,6.66,1,0,0,0
24526,4.33,380,1,323,211,6.18,0,0,0,0
7670,3.71,153,9,479,328,12.83,0,1,0,0
21574,4.28,161,1,328,534,0.52,1,1,0,0
12184,2.45,18,5,221,578,12.86,1,0,0,0
22096,3.72,461,11,144,142,3.13,0,0,0,0
5192,2.76,327,7,444,471,4.48,0,0,0,0
4248,2.68,242,1,392,336,5.74,1,0,0,0
14246,2.03,128,8,366,327,13.27,1,0,0,0
15790,2.39,175,12,101,343,13.68,0,1,1,0
23417,2.93,408,11,461,546,10.09,1,1,1,0
21381,2.35,279,13,343,440,6.87,0,0,1,0
6687,4.96,430,8,426,472,7.98,1,1,1,0
7018,2.93,83,14,488,258,8.92,1,0,0,0
14302,2.39,375,13,183,585,14.33,1,0,1,0
4970,2.6,221,3,369,578,14.55,1,1,1,0
11389,3.76,324,3,259,371,12.79,1,1,1,0
20586,2.19,450,3,232,178,8.96,1,1,0,0
24951,4.59,415,10,490,260,6.17,1,0,1,0
18374,4.88,144,4,168,482,3.84,1,1,0,0
8788,2.74,444,7,91,453,8.25,0,1,1,0
8408,3.35,105,1,122,332,5.51,1,0,0,0
12446,2.07,324,10,202,201,1.55,0,1,1,0
3922,3.92,10,4,203,521,7.41,0,0,0,0
3419,3.24,165,13,32,324,8.78,1,0,1,0
21588,2.81,195,1,399,570,9.36,1,0,0,0
13789,2.62,230,14,251,125,1.57,0,1,1,0
4120,3.96,146,10,169,531,7.51,1,0,1,0
14260,3.25,358,10,282,375,10.01,0,0,1,0
20334,2.54,237,7,43,220,14.44,0,0,0,0
5336,4.07,496,0,208,145,0.86,0,1,0,0
8373,3.7,470,14,152,562,10.31,0,1,0,0
5243,4.58,400,6,69,388,1.4,0,0,0,0
22029,2.35,12,2,465,539,2.8,1,0,1,0
7612,4.36,218,3,202,477,3.01,0,1,0,0
16946,4.02,256,13,45,548,5.27,0,0,1,0
